job_id,job_title,company,location,experience,salaries,skill,job_type,open_postions
10,Data Analyst,Confidential -,"Heliopolis, Cairo, Egypt",· 2 - 6 Yrs of Exp,Confidential,analytical,Full Time,3
10,Data Analyst,Confidential -,"Heliopolis, Cairo, Egypt",· 2 - 6 Yrs of Exp,Confidential,Analyst,Full Time,3
10,Data Analyst,Confidential -,"Heliopolis, Cairo, Egypt",· 2 - 6 Yrs of Exp,Confidential,Data,Full Time,3
10,Data Analyst,Confidential -,"Heliopolis, Cairo, Egypt",· 2 - 6 Yrs of Exp,Confidential,Data Analyst,Full Time,3
11,Data Management Engineer,Ejada -,"Cairo, Egypt",· 3 - 5 Yrs of Exp,Confidential,Computer Science,Full Time,4
11,Data Management Engineer,Ejada -,"Cairo, Egypt",· 3 - 5 Yrs of Exp,Confidential,Data Engineering,Full Time,4
12,Data Analyst,Al Ahly capital holding - Al Ahly Tamkeen -,"Zamalek, Cairo, Egypt",· 1 - 3 Yrs of Exp,Confidential,Analysis,Full Time,1
12,Data Analyst,Al Ahly capital holding - Al Ahly Tamkeen -,"Zamalek, Cairo, Egypt",· 1 - 3 Yrs of Exp,Confidential,BI,Full Time,1
12,Data Analyst,Al Ahly capital holding - Al Ahly Tamkeen -,"Zamalek, Cairo, Egypt",· 1 - 3 Yrs of Exp,Confidential,Computer Science,Full Time,1
12,Data Analyst,Al Ahly capital holding - Al Ahly Tamkeen -,"Zamalek, Cairo, Egypt",· 1 - 3 Yrs of Exp,Confidential,Data,Full Time,1
12,Data Analyst,Al Ahly capital holding - Al Ahly Tamkeen -,"Zamalek, Cairo, Egypt",· 1 - 3 Yrs of Exp,Confidential,analytical,Full Time,1
12,Data Analyst,Al Ahly capital holding - Al Ahly Tamkeen -,"Zamalek, Cairo, Egypt",· 1 - 3 Yrs of Exp,Confidential,Information Technology (IT),Full Time,1
12,Data Analyst,Al Ahly capital holding - Al Ahly Tamkeen -,"Zamalek, Cairo, Egypt",· 1 - 3 Yrs of Exp,Confidential,Reporting,Full Time,1
12,Data Analyst,Al Ahly capital holding - Al Ahly Tamkeen -,"Zamalek, Cairo, Egypt",· 1 - 3 Yrs of Exp,Confidential,Python,Full Time,1
12,Data Analyst,Al Ahly capital holding - Al Ahly Tamkeen -,"Zamalek, Cairo, Egypt",· 1 - 3 Yrs of Exp,Confidential,Statistics,Full Time,1
12,Data Analyst,Al Ahly capital holding - Al Ahly Tamkeen -,"Zamalek, Cairo, Egypt",· 1 - 3 Yrs of Exp,Confidential,SQL,Full Time,1
12,Data Analyst,Al Ahly capital holding - Al Ahly Tamkeen -,"Zamalek, Cairo, Egypt",· 1 - 3 Yrs of Exp,Confidential,Economics,Full Time,1
12,Data Analyst,Al Ahly capital holding - Al Ahly Tamkeen -,"Zamalek, Cairo, Egypt",· 1 - 3 Yrs of Exp,Confidential,Data Analysis,Full Time,1
13,Data Scientist Manager,Tamweely -,"Shubra, Cairo, Egypt",· 7 - 10 Yrs of Exp,Confidential,Data,Full Time,1
13,Data Scientist Manager,Tamweely -,"Shubra, Cairo, Egypt",· 7 - 10 Yrs of Exp,Confidential,Data Analysis,Full Time,1
13,Data Scientist Manager,Tamweely -,"Shubra, Cairo, Egypt",· 7 - 10 Yrs of Exp,Confidential,Economics,Full Time,1
13,Data Scientist Manager,Tamweely -,"Shubra, Cairo, Egypt",· 7 - 10 Yrs of Exp,Confidential,Mathematics,Full Time,1
13,Data Scientist Manager,Tamweely -,"Shubra, Cairo, Egypt",· 7 - 10 Yrs of Exp,Confidential,Statistics,Full Time,1
13,Data Scientist Manager,Tamweely -,"Shubra, Cairo, Egypt",· 7 - 10 Yrs of Exp,Confidential,Reporting,Full Time,1
14,Data Engineer,Confidential -,"Riyadh, Saudi Arabia",· 2 - 15 Yrs of Exp,10000 To 25000 SAR Per Month,Data Engineer,Full Time,6
14,Data Engineer,Confidential -,"Riyadh, Saudi Arabia",· 2 - 15 Yrs of Exp,10000 To 25000 SAR Per Month,ETL,Full Time,6
14,Data Engineer,Confidential -,"Riyadh, Saudi Arabia",· 2 - 15 Yrs of Exp,10000 To 25000 SAR Per Month,SQL,Full Time,6
14,Data Engineer,Confidential -,"Riyadh, Saudi Arabia",· 2 - 15 Yrs of Exp,10000 To 25000 SAR Per Month,Teradata,Full Time,6
14,Data Engineer,Confidential -,"Riyadh, Saudi Arabia",· 2 - 15 Yrs of Exp,10000 To 25000 SAR Per Month,Unix,Full Time,6
15,Senior Big Data Engineer,BBI-Consultancy -,"Cairo, Egypt",· 4 - 7 Yrs of Exp,Confidential,Big Data,Full Time,1
15,Senior Big Data Engineer,BBI-Consultancy -,"Cairo, Egypt",· 4 - 7 Yrs of Exp,Confidential,Computer Science,Full Time,1
15,Senior Big Data Engineer,BBI-Consultancy -,"Cairo, Egypt",· 4 - 7 Yrs of Exp,Confidential,Data,Full Time,1
15,Senior Big Data Engineer,BBI-Consultancy -,"Cairo, Egypt",· 4 - 7 Yrs of Exp,Confidential,Software Development,Full Time,1
20,Data Analysis Instructor,Zero Grad -,"Cairo, Egypt",· 1 - 3 Yrs of Exp,Confidential,Online Teaching,Freelance / Project,1
20,Data Analysis Instructor,Zero Grad -,"Cairo, Egypt",· 1 - 3 Yrs of Exp,Confidential,Data Analysis,Freelance / Project,1
20,Data Analysis Instructor,Zero Grad -,"Cairo, Egypt",· 1 - 3 Yrs of Exp,Confidential,Data Analyst,Freelance / Project,1
21,Data Engineer,Wadi Degla Clubs Company -,"Maadi, Cairo, Egypt",· 3 - 4 Yrs of Exp,Confidential,Computer Engineering,Full Time,1
21,Data Engineer,Wadi Degla Clubs Company -,"Maadi, Cairo, Egypt",· 3 - 4 Yrs of Exp,Confidential,Computer Science,Full Time,1
21,Data Engineer,Wadi Degla Clubs Company -,"Maadi, Cairo, Egypt",· 3 - 4 Yrs of Exp,Confidential,Information Technology (IT),Full Time,1
21,Data Engineer,Wadi Degla Clubs Company -,"Maadi, Cairo, Egypt",· 3 - 4 Yrs of Exp,Confidential,Data,Full Time,1
21,Data Engineer,Wadi Degla Clubs Company -,"Maadi, Cairo, Egypt",· 3 - 4 Yrs of Exp,Confidential,Data Engineering,Full Time,1
21,Data Engineer,Wadi Degla Clubs Company -,"Maadi, Cairo, Egypt",· 3 - 4 Yrs of Exp,Confidential,computer,Full Time,1
22,Lead Data Engineer,SANTECHTURE -,"Cairo, Egypt",· 7 - 15 Yrs of Exp,Confidential,SSIS,Full Time,1
22,Lead Data Engineer,SANTECHTURE -,"Cairo, Egypt",· 7 - 15 Yrs of Exp,Confidential,SSRS,Full Time,1
22,Lead Data Engineer,SANTECHTURE -,"Cairo, Egypt",· 7 - 15 Yrs of Exp,Confidential,Power BI,Full Time,1
22,Lead Data Engineer,SANTECHTURE -,"Cairo, Egypt",· 7 - 15 Yrs of Exp,Confidential,SQL Server,Full Time,1
23,Data Analyst,Hands of Hope Physical Therapy & Wellness -,"Maadi, Cairo, Egypt",· 3 - 5 Yrs of Exp,Confidential,Analysis,Full Time,1
23,Data Analyst,Hands of Hope Physical Therapy & Wellness -,"Maadi, Cairo, Egypt",· 3 - 5 Yrs of Exp,Confidential,Analyst,Full Time,1
23,Data Analyst,Hands of Hope Physical Therapy & Wellness -,"Maadi, Cairo, Egypt",· 3 - 5 Yrs of Exp,Confidential,Data,Full Time,1
23,Data Analyst,Hands of Hope Physical Therapy & Wellness -,"Maadi, Cairo, Egypt",· 3 - 5 Yrs of Exp,Confidential,Data Analysis,Full Time,1
23,Data Analyst,Hands of Hope Physical Therapy & Wellness -,"Maadi, Cairo, Egypt",· 3 - 5 Yrs of Exp,Confidential,Data Analyst,Full Time,1
23,Data Analyst,Hands of Hope Physical Therapy & Wellness -,"Maadi, Cairo, Egypt",· 3 - 5 Yrs of Exp,Confidential,Information Technology (IT),Full Time,1
23,Data Analyst,Hands of Hope Physical Therapy & Wellness -,"Maadi, Cairo, Egypt",· 3 - 5 Yrs of Exp,Confidential,Tableau,Full Time,1
23,Data Analyst,Hands of Hope Physical Therapy & Wellness -,"Maadi, Cairo, Egypt",· 3 - 5 Yrs of Exp,Confidential,SPSS,Full Time,1
23,Data Analyst,Hands of Hope Physical Therapy & Wellness -,"Maadi, Cairo, Egypt",· 3 - 5 Yrs of Exp,Confidential,SQL,Full Time,1
23,Data Analyst,Hands of Hope Physical Therapy & Wellness -,"Maadi, Cairo, Egypt",· 3 - 5 Yrs of Exp,Confidential,SAS,Full Time,1
23,Data Analyst,Hands of Hope Physical Therapy & Wellness -,"Maadi, Cairo, Egypt",· 3 - 5 Yrs of Exp,Confidential,Google Analytics,Full Time,1
23,Data Analyst,Hands of Hope Physical Therapy & Wellness -,"Maadi, Cairo, Egypt",· 3 - 5 Yrs of Exp,Confidential,Epidemiology,Full Time,1
23,Data Analyst,Hands of Hope Physical Therapy & Wellness -,"Maadi, Cairo, Egypt",· 3 - 5 Yrs of Exp,Confidential,Epidemiologist,Full Time,1
23,Data Analyst,Hands of Hope Physical Therapy & Wellness -,"Maadi, Cairo, Egypt",· 3 - 5 Yrs of Exp,Confidential,Computer Science,Full Time,1
23,Data Analyst,Hands of Hope Physical Therapy & Wellness -,"Maadi, Cairo, Egypt",· 3 - 5 Yrs of Exp,Confidential,Statistics,Full Time,1
24,Data Analyst,Natcom -,"Cairo, Egypt",· 2 - 6 Yrs of Exp,Confidential,Sales,Full Time,1
24,Data Analyst,Natcom -,"Cairo, Egypt",· 2 - 6 Yrs of Exp,Confidential,Retail,Full Time,1
24,Data Analyst,Natcom -,"Cairo, Egypt",· 2 - 6 Yrs of Exp,Confidential,Retail Sales,Full Time,1
24,Data Analyst,Natcom -,"Cairo, Egypt",· 2 - 6 Yrs of Exp,Confidential,Retail Business,Full Time,1
30,Data Analyst,Nugttah -,"Cairo, Egypt",· 1 - 4 Yrs of Exp,Confidential,Computer Science,Full Time,1
30,Data Analyst,Nugttah -,"Cairo, Egypt",· 1 - 4 Yrs of Exp,Confidential,Information Technology (IT),Full Time,1
30,Data Analyst,Nugttah -,"Cairo, Egypt",· 1 - 4 Yrs of Exp,Confidential,Data Analysis,Full Time,1
30,Data Analyst,Nugttah -,"Cairo, Egypt",· 1 - 4 Yrs of Exp,Confidential,Data visualization,Full Time,1
30,Data Analyst,Nugttah -,"Cairo, Egypt",· 1 - 4 Yrs of Exp,Confidential,Data,Full Time,1
31,Data Analyst (On-Site),Union Coop -,"Dokki, Giza, Egypt",· 6+ Yrs of Exp,Confidential,Computer Science,Full Time,1
31,Data Analyst (On-Site),Union Coop -,"Dokki, Giza, Egypt",· 6+ Yrs of Exp,Confidential,Power BI,Full Time,1
31,Data Analyst (On-Site),Union Coop -,"Dokki, Giza, Egypt",· 6+ Yrs of Exp,Confidential,SSIS,Full Time,1
31,Data Analyst (On-Site),Union Coop -,"Dokki, Giza, Egypt",· 6+ Yrs of Exp,Confidential,SSRS,Full Time,1
31,Data Analyst (On-Site),Union Coop -,"Dokki, Giza, Egypt",· 6+ Yrs of Exp,Confidential,SSAS,Full Time,1
31,Data Analyst (On-Site),Union Coop -,"Dokki, Giza, Egypt",· 6+ Yrs of Exp,Confidential,Data Warehouse,Full Time,1
31,Data Analyst (On-Site),Union Coop -,"Dokki, Giza, Egypt",· 6+ Yrs of Exp,Confidential,Information Technology (IT),Full Time,1
31,Data Analyst (On-Site),Union Coop -,"Dokki, Giza, Egypt",· 6+ Yrs of Exp,Confidential,ETL,Full Time,1
31,Data Analyst (On-Site),Union Coop -,"Dokki, Giza, Egypt",· 6+ Yrs of Exp,Confidential,SQL,Full Time,1
31,Data Analyst (On-Site),Union Coop -,"Dokki, Giza, Egypt",· 6+ Yrs of Exp,Confidential,Oracle,Full Time,1
31,Data Analyst (On-Site),Union Coop -,"Dokki, Giza, Egypt",· 6+ Yrs of Exp,Confidential,Design,Full Time,1
31,Data Analyst (On-Site),Union Coop -,"Dokki, Giza, Egypt",· 6+ Yrs of Exp,Confidential,Telecom Engineering,Full Time,1
31,Data Analyst (On-Site),Union Coop -,"Dokki, Giza, Egypt",· 6+ Yrs of Exp,Confidential,Data Analysis,Full Time,1
32,data security engineer,AMLAK Finance - Egypt -,"Mohandessin, Giza, Egypt",· 3 - 4 Yrs of Exp,Confidential,computer,Full Time,1
32,data security engineer,AMLAK Finance - Egypt -,"Mohandessin, Giza, Egypt",· 3 - 4 Yrs of Exp,Confidential,Computer Engineering,Full Time,1
32,data security engineer,AMLAK Finance - Egypt -,"Mohandessin, Giza, Egypt",· 3 - 4 Yrs of Exp,Confidential,Computer Science,Full Time,1
32,data security engineer,AMLAK Finance - Egypt -,"Mohandessin, Giza, Egypt",· 3 - 4 Yrs of Exp,Confidential,Engineering,Full Time,1
32,data security engineer,AMLAK Finance - Egypt -,"Mohandessin, Giza, Egypt",· 3 - 4 Yrs of Exp,Confidential,Information Security,Full Time,1
32,data security engineer,AMLAK Finance - Egypt -,"Mohandessin, Giza, Egypt",· 3 - 4 Yrs of Exp,Confidential,Information Technology (IT),Full Time,1
32,data security engineer,AMLAK Finance - Egypt -,"Mohandessin, Giza, Egypt",· 3 - 4 Yrs of Exp,Confidential,Science,Full Time,1
32,data security engineer,AMLAK Finance - Egypt -,"Mohandessin, Giza, Egypt",· 3 - 4 Yrs of Exp,Confidential,Security,Full Time,1
33,Data Scientist,Monty Mobile -,"Cairo, Egypt",· 1 - 10 Yrs of Exp,Confidential,Data Science,Full Time,2
33,Data Scientist,Monty Mobile -,"Cairo, Egypt",· 1 - 10 Yrs of Exp,Confidential,Python,Full Time,2
33,Data Scientist,Monty Mobile -,"Cairo, Egypt",· 1 - 10 Yrs of Exp,Confidential,Information Technology (IT),Full Time,2
40,Fleet Data Analyst,Seoudi Supermarket -,"Giza, Egypt",· 3 - 4 Yrs of Exp,Confidential,Analyst,Full Time,4
40,Fleet Data Analyst,Seoudi Supermarket -,"Giza, Egypt",· 3 - 4 Yrs of Exp,Confidential,analytical,Full Time,4
40,Fleet Data Analyst,Seoudi Supermarket -,"Giza, Egypt",· 3 - 4 Yrs of Exp,Confidential,Data,Full Time,4
40,Fleet Data Analyst,Seoudi Supermarket -,"Giza, Egypt",· 3 - 4 Yrs of Exp,Confidential,Data Analyst,Full Time,4
40,Fleet Data Analyst,Seoudi Supermarket -,"Giza, Egypt",· 3 - 4 Yrs of Exp,Confidential,Finance,Full Time,4
40,Fleet Data Analyst,Seoudi Supermarket -,"Giza, Egypt",· 3 - 4 Yrs of Exp,Confidential,Data Analysis,Full Time,4
40,Fleet Data Analyst,Seoudi Supermarket -,"Giza, Egypt",· 3 - 4 Yrs of Exp,Confidential,Analysis,Full Time,4
41,Senior Data Engineer,Confidential -,"Smart Village, Giza, Egypt",· 5+ Yrs of Exp,Confidential,Computer Science,Full Time,1
41,Senior Data Engineer,Confidential -,"Smart Village, Giza, Egypt",· 5+ Yrs of Exp,Confidential,Data Engineer,Full Time,1
41,Senior Data Engineer,Confidential -,"Smart Village, Giza, Egypt",· 5+ Yrs of Exp,Confidential,Data,Full Time,1
41,Senior Data Engineer,Confidential -,"Smart Village, Giza, Egypt",· 5+ Yrs of Exp,Confidential,engineer,Full Time,1
41,Senior Data Engineer,Confidential -,"Smart Village, Giza, Egypt",· 5+ Yrs of Exp,Confidential,Information Technology (IT),Full Time,1
41,Senior Data Engineer,Confidential -,"Smart Village, Giza, Egypt",· 5+ Yrs of Exp,Confidential,Engineering,Full Time,1
41,Senior Data Engineer,Confidential -,"Smart Village, Giza, Egypt",· 5+ Yrs of Exp,Confidential,Software Development,Full Time,1
42,Data Analyst,ITCan -,"New Cairo, Cairo, Egypt",· 3 - 5 Yrs of Exp,Confidential,BI,Full Time,1
42,Data Analyst,ITCan -,"New Cairo, Cairo, Egypt",· 3 - 5 Yrs of Exp,Confidential,Analysis,Full Time,1
42,Data Analyst,ITCan -,"New Cairo, Cairo, Egypt",· 3 - 5 Yrs of Exp,Confidential,analytical,Full Time,1
42,Data Analyst,ITCan -,"New Cairo, Cairo, Egypt",· 3 - 5 Yrs of Exp,Confidential,Computer Science,Full Time,1
42,Data Analyst,ITCan -,"New Cairo, Cairo, Egypt",· 3 - 5 Yrs of Exp,Confidential,Data Analysis,Full Time,1
42,Data Analyst,ITCan -,"New Cairo, Cairo, Egypt",· 3 - 5 Yrs of Exp,Confidential,Development,Full Time,1
42,Data Analyst,ITCan -,"New Cairo, Cairo, Egypt",· 3 - 5 Yrs of Exp,Confidential,Engineering,Full Time,1
42,Data Analyst,ITCan -,"New Cairo, Cairo, Egypt",· 3 - 5 Yrs of Exp,Confidential,Information Technology (IT),Full Time,1
